Run # 0
======
iter 0 : [1.2728361223606892, 0.8734939759036144, 0.15482695810564662, 0.8593335088989839, (145, 928, 170, 21)]
iter 1 : [1.2840244571649144, 0.8975903614457831, 0.15300546448087432, 0.8722924484824545, (149, 930, 168, 17)]
iter 2 : [0.9163445227834608, 0.5843373493975904, 0.5683060109289617, 0.5080156692343143, (97, 474, 624, 69)]
iter 3 : [1.2832809087327153, 0.9156626506024096, 0.16484517304189436, 0.8754087387802576, (152, 917, 181, 14)]
iter 4 : [1.263894907409049, 0.9216867469879518, 0.19763205828779598, 0.8620273443500779, (153, 881, 217, 13)]
iter 5 : [1.268134409599765, 0.8975903614457831, 0.17941712204007285, 0.8590866197028552, (149, 901, 197, 17)]
iter 6 : [1.2722379083095847, 0.9216867469879518, 0.1848816029143898, 0.868402572036781, (153, 895, 203, 13)]
iter 7 : [1.259250827307455, 0.8795180722891566, 0.1830601092896175, 0.8482289814997696, (146, 897, 201, 20)]
iter 8 : [1.2669652260477613, 0.9096385542168675, 0.18761384335154827, 0.8610123554326596, (151, 892, 206, 15)]
iter 9 : [1.2619302394157723, 0.8795180722891566, 0.1785063752276867, 0.8505058485307349, (146, 902, 196, 20)]
iter 10 : [1.2724488142254202, 0.8253012048192772, 0.09836065573770492, 0.8634702745407861, (137, 990, 108, 29)]
iter 11 : [1.2742426300393142, 0.8975903614457831, 0.16939890710382513, 0.864095727170979, (149, 912, 186, 17)]
iter 12 : [1.277297523357613, 0.8674698795180723, 0.14116575591985428, 0.8631520617991091, (144, 943, 155, 22)]
iter 13 : [1.2923635923938126, 0.9156626506024096, 0.15027322404371585, 0.8826947132793468, (152, 933, 165, 14)]
iter 14 : [1.278732622657349, 0.9216867469879518, 0.17486338797814208, 0.8734116795049048, (153, 906, 192, 13)]
iter 15 : [1.2727396833689735, 0.9096385542168675, 0.1785063752276867, 0.8655660894945904, (151, 902, 196, 15)]
iter 16 : [1.2818754257659846, 0.8493975903614458, 0.1111111111111111, 0.8691432396251673, (141, 976, 122, 25)]
iter 17 : [1.2607085223677061, 0.7951807228915663, 0.07194899817850638, 0.86161586235653, (132, 1019, 79, 34)]
iter 18 : [1.2733567007845408, 0.8192771084337349, 0.08378870673952642, 0.8677442008471042, (136, 1006, 92, 30)]
iter 19 : [1.2940446596840016, 0.9156626506024096, 0.14754098360655737, 0.8840608334979261, (152, 936, 162, 14)]
iter 20 : [1.285625507069933, 0.8975903614457831, 0.15027322404371585, 0.8736585687010336, (149, 933, 165, 17)]
iter 21 : [1.2703282275253571, 0.8734939759036144, 0.15938069216757741, 0.8570566418680184, (145, 923, 175, 21)]
iter 22 : [1.2733139560637738, 0.9096385542168675, 0.17759562841530055, 0.8660214629007835, (151, 903, 195, 15)]
iter 23 : [1.2775482268179015, 0.8855421686746988, 0.1557377049180328, 0.8649022318783329, (147, 927, 171, 19)]
iter 24 : [1.2769671182851798, 0.9216867469879518, 0.17759562841530055, 0.8720455592863257, (153, 903, 195, 13)]
iter 25 : [1.274829386089854, 0.8313253012048193, 0.10200364298724955, 0.864660829108785, (138, 986, 112, 28)]
iter 26 : [1.2704366846512587, 0.9096385542168675, 0.18214936247723132, 0.863744595869818, (151, 898, 200, 15)]
iter 27 : [1.2811221366762244, 0.8373493975903614, 0.0947176684881603, 0.8713158645511004, (139, 994, 104, 27)]
iter 28 : [1.2665923794263982, 0.8072289156626506, 0.08014571948998178, 0.8635415980863346, (134, 1010, 88, 32)]
iter 29 : [1.2882732911542414, 0.8975903614457831, 0.14571948998178508, 0.8759354357319991, (149, 938, 160, 17)]
Run # 1
======
iter 0 : [1.26911708865862, 0.8855421686746988, 0.1703096539162113, 0.8576162573792436, (147, 911, 187, 19)]
iter 1 : [1.2302971433679717, 0.8433734939759037, 0.20765027322404372, 0.81786161037593, (140, 870, 228, 26)]
iter 2 : [1.235915183793829, 0.8975903614457831, 0.23041894353369763, 0.8335857089560428, (149, 845, 253, 17)]
iter 3 : [1.2849301396003583, 0.8795180722891566, 0.13752276867030966, 0.8709976518094233, (146, 947, 151, 20)]
iter 4 : [1.2757669983250282, 0.8433734939759037, 0.11748633879781421, 0.8629435775890447, (140, 969, 129, 26)]
iter 5 : [1.289472474132844, 0.8734939759036144, 0.12295081967213115, 0.8752715781157416, (145, 963, 135, 21)]
iter 6 : [1.2451080625231659, 0.7710843373493976, 0.0692167577413479, 0.8509337898040249, (128, 1022, 76, 38)]
iter 7 : [1.2692675163893201, 0.9216867469879518, 0.1894353369763206, 0.8661257050058155, (153, 890, 208, 13)]
iter 8 : [1.2885511123015974, 0.8674698795180723, 0.11839708561020036, 0.874536396953936, (144, 968, 130, 22)]
iter 9 : [1.2785208129175691, 0.8795180722891566, 0.1493624772313297, 0.8650777975289135, (146, 934, 164, 20)]
iter 10 : [1.2881908666635506, 0.8855421686746988, 0.1366120218579235, 0.8744650734083875, (147, 948, 150, 19)]
iter 11 : [1.2775561202333328, 0.9216867469879518, 0.1766848816029144, 0.8725009326925187, (153, 904, 194, 13)]
iter 12 : [1.2741975067283056, 0.8373493975903614, 0.11293260473588343, 0.862208396427239, (139, 974, 124, 27)]
iter 13 : [1.248597577862266, 0.7771084337349398, 0.07194899817850638, 0.8525797177782166, (129, 1019, 79, 37)]
iter 14 : [1.2606014456818488, 0.8674698795180723, 0.1721311475409836, 0.8476693659885444, (144, 909, 189, 22)]
iter 15 : [1.2810117099024523, 0.8795180722891566, 0.1448087431693989, 0.8673546645598786, (146, 939, 159, 20)]
