Run # 0
======
iter 0 : [0.7130239927445942, 1.0, 0.9916317991631799, 0.50418410041841, (111, 12, 1422, 0)]
iter 1 : [0.8671047022766771, 0.7927927927927928, 0.7454672245467224, 0.5236627841230352, (88, 365, 1069, 23)]
iter 2 : [0.714387311174559, 0.9819819819819819, 0.9895397489539749, 0.4962211165140035, (109, 15, 1419, 2)]
iter 3 : [0.7968083946780306, 0.8648648648648649, 0.8626220362622036, 0.5011214143013307, (96, 197, 1237, 15)]
iter 4 : [0.7898552757415715, 0.8828828828828829, 0.8751743375174338, 0.5038542726827245, (98, 179, 1255, 13)]
iter 5 : [0.8198989658027579, 0.8288288288288288, 0.8228730822873083, 0.5029778732707603, (92, 254, 1180, 19)]
iter 6 : [0.7931150948726485, 0.8918918918918919, 0.8716875871687587, 0.5101021523615666, (99, 184, 1250, 12)]
iter 7 : [0.7421268305742216, 0.963963963963964, 0.9497907949790795, 0.5070865844924423, (107, 72, 1362, 4)]
iter 8 : [0.749003361554981, 0.9369369369369369, 0.9386331938633193, 0.49915187153680884, (104, 88, 1346, 7)]
iter 9 : [0.8324897456485371, 0.7027027027027027, 0.7670850767085077, 0.46780881299709753, (78, 334, 1100, 33)]
iter 10 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 11 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 12 : [0.79844222507166, 0.8018018018018018, 0.8479776847977685, 0.4769120585020167, (89, 218, 1216, 22)]
iter 13 : [0.798592332968484, 0.8468468468468469, 0.8570432357043236, 0.4949018055712616, (94, 205, 1229, 17)]
iter 14 : [0.8559987610257395, 0.7747747747747747, 0.7566248256624826, 0.5090749745561461, (86, 349, 1085, 25)]
iter 15 : [0.7514958653810898, 0.9279279279279279, 0.9344490934449093, 0.4967394172415093, (103, 94, 1340, 8)]
iter 16 : [0.9592276264535623, 0.6486486486486487, 0.5390516039051604, 0.5547985223717442, (72, 661, 773, 39)]
iter 17 : [0.8587308917827504, 0.7837837837837838, 0.7552301255230126, 0.5142768291303856, (87, 351, 1083, 24)]
iter 18 : [0.7494129041593556, 0.9099099099099099, 0.9358437935843794, 0.48703305816276526, (101, 92, 1342, 10)]
iter 19 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 20 : [0.853988687890389, 0.7837837837837838, 0.7622036262203626, 0.5107900787817106, (87, 341, 1093, 24)]
iter 21 : [0.7425079000973108, 0.9459459459459459, 0.9483960948396095, 0.4987749255531682, (105, 74, 1360, 6)]
iter 22 : [0.8968538520231657, 0.6216216216216216, 0.6262203626220363, 0.49770062949979266, (69, 536, 898, 42)]
iter 23 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 24 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 25 : [0.8056744086923368, 0.8378378378378378, 0.8451882845188284, 0.4963247766595047, (93, 222, 1212, 18)]
iter 26 : [0.7883050224696418, 0.8108108108108109, 0.8647140864714087, 0.4730483621697011, (90, 194, 1240, 21)]
iter 27 : [0.8012163962928817, 0.8198198198198198, 0.8479776847977685, 0.48592106751102565, (91, 218, 1216, 20)]
iter 28 : [0.7448104413462115, 0.954954954954955, 0.9456066945606695, 0.5046741301971428, (106, 78, 1356, 5)]
iter 29 : [0.8029920250165656, 0.8288288288288288, 0.8472803347280334, 0.4907742470503976, (92, 219, 1215, 19)]
Run # 1
======
iter 0 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 1 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 2 : [0.8058917601387935, 0.8288288288288288, 0.8430962343096234, 0.4928662972596026, (92, 225, 1209, 19)]
iter 3 : [0.741623301853073, 0.9369369369369369, 0.9490934449093444, 0.49392174601379624, (104, 73, 1361, 7)]
iter 4 : [0.7449693953959127, 0.9459459459459459, 0.9449093444909344, 0.5005183007275057, (105, 79, 1355, 6)]
iter 5 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 6 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 7 : [0.8456946061581021, 0.7927927927927928, 0.7768479776847977, 0.5079724075539975, (88, 320, 1114, 23)]
iter 8 : [0.8793743750812569, 0.7207207207207207, 0.702928870292887, 0.5088959252139169, (80, 426, 1008, 31)]
iter 9 : [0.878357991557041, 0.7117117117117117, 0.700836820083682, 0.5054374458140148, (79, 429, 1005, 32)]
iter 10 : [0.9484352930717872, 0.6576576576576577, 0.5627615062761506, 0.5474480756907535, (73, 627, 807, 38)]
iter 11 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 12 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 13 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 14 : [0.7071067811865477, 1.0, 1.0, 0.5, (111, 0, 1434, 0)]
iter 15 : [0.9350074873428141, 0.5045045045045045, 0.46234309623430964, 0.5210807041350974, (56, 771, 663, 55)]
iter 16 : [0.8176544773054192, 0.8108108108108109, 0.8221757322175732, 0.4943175392966188, (90, 255, 1179, 21)]
iter 17 : [0.8503531000485491, 0.7567567567567568, 0.7594142259414226, 0.4986712654076671, (84, 345, 1089, 27)]
iter 18 : [0.7421543036722134, 0.9279279279279279, 0.9476987447698745, 0.4901145915790267, (103, 75, 1359, 8)]
