Run # 0
======
iter 0 : [0.5522140635847439, 0.8, 0.08935047807451368, 0.9101049868766404, 0.08053691275167786]
iter 1 : [0.5133047372758253, 0.7333333333333333, 0.06330365974282888, 0.9356955380577427, 0.10091743119266056]
iter 2 : [0.3299828763024164, 0.4666666666666667, 0.0006594131223211342, 0.9967191601049868, 0.5833333333333334]
iter 3 : [0.2828426484187536, 0.4, 0.0003297065611605671, 0.9967191601049868, 0.5454545454545455]
iter 4 : [0.5130872244321935, 0.7333333333333333, 0.06462248598747115, 0.9343832020997376, 0.0990990990990991]
iter 5 : [0.28284040646955855, 0.4, 0.0019782393669634025, 0.9950787401574803, 0.4444444444444445]
iter 6 : [0.2828318871706608, 0.4, 0.004286185295087373, 0.9927821522309711, 0.35294117647058826]
iter 7 : [0.37796629780265834, 0.6, 0.23804813715792944, 0.7611548556430446, 0.024128686327077747]
iter 8 : [0.5758017154834654, 0.8666666666666667, 0.1292449719749423, 0.8707349081364829, 0.061904761904761914]
iter 9 : [0.5754767560302863, 0.8666666666666667, 0.12990438509726343, 0.8700787401574803, 0.06161137440758294]
iter 10 : [0.4080981712695126, 0.6, 0.13715792944279592, 0.8615485564304461, 0.040909090909090916]
iter 11 : [0.4080981712695126, 0.6, 0.13715792944279592, 0.8615485564304461, 0.040909090909090916]
iter 12 : [0.5646629843355107, 0.8666666666666667, 0.15100560501153973, 0.8490813648293963, 0.053497942386831275]
iter 13 : [0.28284245625121557, 0.4, 0.0006594131223211342, 0.9963910761154856, 0.5217391304347827]
iter 14 : [0.23569649540244852, 0.3333333333333333, 0.003297065611605671, 0.9934383202099738, 0.3333333333333333]
iter 15 : [0.568466179767805, 0.8666666666666667, 0.14375206066600726, 0.8562992125984252, 0.05603448275862069]
iter 16 : [0.5698277697302355, 0.8666666666666667, 0.14111440817672272, 0.8589238845144357, 0.05701754385964913]
iter 17 : [0.28283496178512113, 0.4, 0.003626772172766238, 0.9934383202099738, 0.37500000000000006]
iter 18 : [0.3920791720063238, 0.6, 0.19617540389053742, 0.8028215223097113, 0.029079159935379646]
iter 19 : [0.329982515988594, 0.4666666666666667, 0.0009891196834817012, 0.9963910761154856, 0.56]
iter 20 : [0.3299690404988293, 0.4666666666666667, 0.004615891856247939, 0.9927821522309711, 0.3888888888888889]
iter 21 : [0.2828421359721788, 0.4, 0.0009891196834817012, 0.9960629921259843, 0.5]
iter 22 : [0.5706727162123726, 0.8666666666666667, 0.1394658753709199, 0.8605643044619422, 0.05764966740576497]
iter 23 : [0.32997444504919266, 0.4666666666666667, 0.003626772172766238, 0.993766404199475, 0.42424242424242425]
iter 24 : [0.3299828763024164, 0.4666666666666667, 0.0006594131223211342, 0.9967191601049868, 0.5833333333333334]
iter 25 : [0.28283752398085843, 0.4, 0.002967359050445104, 0.9940944881889764, 0.4000000000000001]
iter 26 : [0.40543390426881215, 0.6, 0.14836795252225518, 0.8503937007874016, 0.0379746835443038]
iter 27 : [0.28283015770981823, 0.4, 0.004615891856247939, 0.9924540682414699, 0.34285714285714286]
iter 28 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 29 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
Run # 1
======
iter 0 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 1 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 2 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 3 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 4 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 5 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 6 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 7 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 8 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 9 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 10 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 11 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 12 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 13 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 14 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 15 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 16 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 17 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 18 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 19 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 20 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
iter 21 : [0.37640606767146995, 0.6, 0.2423343224530168, 0.7568897637795275, 0.023715415019762844]
