d2h = 0.19503691102777587	pd = 0.27586206896551724	pf = 0.00744047619047619
d2h = 0.42167774559429516	pd = 0.6	pf = 0.05421686746987952
d2h = 0.23808540099866576	pd = 0.3368421052631579	pf = 0.01355421686746988
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.4300978031566165	pd = 0.6105263157894737	pf = 0.04216867469879518
d2h = 0.10034668324623275	pd = 0.22105263157894736	pf = 0.35993975903614456
d2h = 0.4960979443591531	pd = 0.7052631578947368	pf = 0.046686746987951805
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.4226966924714556	pd = 0.6	pf = 0.04216867469879518
d2h = 0.07432385720765844	pd = 0.10526315789473684	pf = 0.016566265060240965
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.12008021992081297	pd = 0.1702127659574468	pf = 0.02556390977443609
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.4111064242249348	pd = 0.5851063829787234	pf = 0.055639097744360905
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.16549203267348267	pd = 0.23404255319148937	pf = 0.0015037593984962407
d2h = 0.3083678719387704	pd = 0.43617021276595747	pf = 0.009022556390977444
d2h = 0.38287321372825195	pd = 0.5425531914893617	pf = 0.031578947368421054
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.45795790047833884	pd = 0.648936170212766	pf = 0.03007518796992481
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.26303485304998053	pd = 0.3723404255319149	pf = 0.021052631578947368
d2h = 0.13530455074594772	pd = 0.19148936170212766	pf = 0.015037593984962405
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.4359473622243061	pd = 0.6170212765957447	pf = 0.019548872180451128
d2h = 0.45795790047833884	pd = 0.648936170212766	pf = 0.03007518796992481
d2h = 0.45795790047833884	pd = 0.648936170212766	pf = 0.03007518796992481
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.19544901813315219	pd = 0.2765957446808511	pf = 0.016541353383458645
d2h = 0.43546619188537233	pd = 0.6170212765957447	pf = 0.03007518796992481
d2h = 0.45046213767641163	pd = 0.6382978723404256	pf = 0.03007518796992481
d2h = 0.4803323631237112	pd = 0.6808510638297872	pf = 0.031578947368421054
d2h = 0.4654520070655252	pd = 0.6595744680851063	pf = 0.03007518796992481
d2h = 0.4104621882589859	pd = 0.580952380952381	pf = 0.019877675840978593
d2h = 0.45658829525174316	pd = 0.6476190476190476	pf = 0.03669724770642202
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.35096244885222383	pd = 0.5047619047619047	pf = 0.09174311926605505
d2h = 0.07407692992931247	pd = 0.10476190476190476	pf = 0.0015290519877675841
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.08747014227412075	pd = 0.12380952380952381	pf = 0.013761467889908258
d2h = 0.45028947580988404	pd = 0.638095238095238	pf = 0.03058103975535168
d2h = 0.13467066851298382	pd = 0.19047619047619047	pf = 0.0061162079510703364
d2h = 0.41051145163230024	pd = 0.580952380952381	pf = 0.01834862385321101
d2h = 0.38367719701491954	pd = 0.5428571428571428	pf = 0.01529051987767584
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.1346369740416533	pd = 0.19047619047619047	pf = 0.010703363914373088
d2h = 0.1616072629392683	pd = 0.22857142857142856	pf = 0.0061162079510703364
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.38281811361862184	pd = 0.5428571428571428	pf = 0.03669724770642202
d2h = 0.2087460933291841	pd = 0.29523809523809524	pf = 0.0061162079510703364
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.33620657275609916	pd = 0.47619047619047616	pf = 0.027522935779816515
d2h = 0.15547895593542493	pd = 0.22	pf = 0.013657056145675266
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.5009259592971727	pd = 0.71	pf = 0.030349013657056147
d2h = 0.4206963360225252	pd = 0.6	pf = 0.0637329286798179
d2h = 0.40826497272555773	pd = 0.58	pf = 0.04704097116843703
d2h = 0.4868557169099404	pd = 0.69	pf = 0.030349013657056147
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.4716959337522344	pd = 0.67	pf = 0.04400606980273141
d2h = 0.0	pd = 0.0	pf = 0.0
d2h = 0.40273106848828	pd = 0.57	pf = 0.019726858877086494
d2h = 0.4655343430005585	pd = 0.66	pf = 0.03338391502276176
d2h = 0.15553739914364795	pd = 0.22	pf = 0.007587253414264037
d2h = 0.007071067811865506	pd = 0.01	pf = 0.0
d2h = 0.36550449568405113	pd = 0.52	pf = 0.054628224582701064
d2h = 0.4934173685017622	pd = 0.7	pf = 0.036418816388467376
d2h = 0.5004351452672262	pd = 0.71	pf = 0.036418816388467376
d2h = 0.5005661007769523	pd = 0.71	pf = 0.03490136570561457
d2h = 0.3672057163528643	pd = 0.52	pf = 0.025796661608497723
